player_name,player_id,author,week_no,report_date,image_date,age,height_cm,potential_num,potential_word,js,jr,od,ha,dr,pa,is,id,rb,sb,st,ft,tsp,game_shape,experience,salary,dmi,source_image,confidence,checksum_ok,join_rule,source_message_id,source_channel
Benjamin Piršič,53897845,pjtr576,0,2024-09-20,2024-09-20,19,211,7,zvezdnik več let,9,7,7,9,9,5,3,8,9,6,6,6,72,7.0,1,8826,0.0,image-3134d5c58ae083cc.png,high,True,pre_first_report_baseline_week0,1286640861245079562,report-treninga
Benjamin Piršič,53897845,pjtr576,1,2024-09-20,2024-09-20,19,211,7,zvezdnik več let,9,7,7,9,9,5,3,8,9,6,6,6,72,7.0,1,8826,35000.0,image-944911cdc46ff5d3.png,high,True,prev_within_60min,1286641845358690377,report-treninga
Benjamin Piršič,53897845,pjtr576,2,2024-09-27,2024-09-27,19,211,7,zvezdnik vec let,9,7,7,9,9,5,3,9,10,7,6,6,75,7.0,1,8826,44300.0,image-afb3b363d2d6404b.png,high,True,prev_within_60min,1289172857447780362,report-treninga
Benjamin Piršič,53897845,pjtr576,3,2024-10-04,2024-10-04,19,211,7,zvezdnik več let,9,7,7,9,9,5,3,9,10,8,6,6,76,8.0,1,8826,73600.0,image-369cc9b73e6fb7f5.png,high,True,prev_within_60min,1291708722229415990,report-treninga
Benjamin Piršič,53897845,pjtr576,4,2024-10-11,2024-10-11,19,211,7,zvezdnik več let,9,7,7,10,9,5,3,9,10,9,6,6,78,8.0,1,8826,103100.0,image-61fdd11985225255.png,high,True,prev_within_60min,1294293568479035514,report-treninga
Benjamin Piršič,53897845,pjtr576,5,2024-10-18,2024-10-18,19,211,7,zvezdnik več let,9,7,7,10,9,5,3,9,10,9,6,6,78,8.0,1,8826,128200.0,image-ef9b7c311b1addff.png,high,True,prev_within_60min,1296788452536483871,report-treninga
Benjamin Piršič,53897845,pjtr576,6,2024-10-25,2024-10-25,19,211,7,zvezdnik več let,9,7,7,10,9,5,3,10,10,10,6,6,80,8.0,1,8826,69800.0,image-71f2aabaa858c3ad.png,high,True,prev_within_60min,1299328095131664455,report-treninga
Benjamin Piršič,53897845,pjtr576,7,2024-11-01,2024-11-01,19,211,7,zvezdnik več let,9,7,7,10,9,5,3,10,10,11,6,6,81,9.0,2,8826,150100.0,image-410db70314c7a617.png,high,True,prev_within_60min,1301978118889668608,report-treninga
Benjamin Piršič,53897845,pjtr576,8,2024-11-08,2024-11-08,19,211,7,zvezdnik več let,9,7,7,10,9,5,4,10,11,11,6,6,83,8.0,2,8826,109300.0,image-51e6420222c51872.png,high,True,prev_within_60min,1304415679558062080,report-treninga
Benjamin Piršič,53897845,pjtr576,9,2024-11-15,2024-11-15,19,211,7,zvezdnik več let,9,7,7,10,9,5,4,10,11,11,6,6,83,8.0,2,8826,118700.0,image-90cb906385390081.png,high,True,prev_within_60min,1306955349516881961,report-treninga
Benjamin Piršič,53897845,pjtr576,10,2024-11-22,2024-11-22,19,211,7,zvezdnik vec let,9,7,7,10,9,5,4,10,12,11,6,6,84,9.0,2,8826,175800.0,image-5bd09702d4f1fd99.png,high,True,prev_within_60min,1309489525629915189,report-treninga
Benjamin Piršič,53897845,pjtr576,11,2024-11-29,2024-11-29,19,211,7,zvezdnik več let,9,7,7,10,9,5,4,11,12,12,6,6,86,9.0,2,8826,182700.0,image-c9a4f2b3ab5113ba.png,high,True,prev_within_60min,1312027422555897876,report-treninga
Benjamin Piršič,53897845,pjtr576,12,2024-12-06,2024-12-06,19,211,7,zvezdnik več let,9,7,7,10,9,5,4,11,12,12,6,6,86,8.0,2,8826,163400.0,image-2342e4515b65d8d8.png,high,True,prev_within_60min,1314553982403743745,report-treninga
Benjamin Piršič,53897845,pjtr576,13,2024-12-13,2024-12-13,19,211,7,zvezdnik več let,9,8,7,10,9,5,4,11,12,13,6,6,88,8.0,2,8826,103200.0,image-57e4d2ee86f75410.png,high,True,prev_within_60min,1317089955461468192,report-treninga
Benjamin Piršič,53897845,pjtr576,14,2024-12-21,2024-12-21,19,211,7,zvezdnik več let,9,8,7,10,9,5,4,11,13,13,6,6,89,9.0,2,8826,223500.0,image-21b6aaece36c4f9c.png,high,True,prev_within_60min,1319989103898660896,report-treninga
Benjamin Piršič,53897845,pjtr576,15,2024-12-27,2024-12-27,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,11,13,13,6,6,89,7.0,2,14560,66900.0,image-6491d7b3043afb5d.png,high,True,prev_within_60min,1322165774780989521,report-treninga
Benjamin Piršič,53897845,pjtr576,16,2025-01-03,2025-01-03,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,11,13,13,6,6,89,8.0,2,14560,250500.0,image-d120df1c6eb8798c.png,high,True,prev_within_60min,1324705420920750081,report-treninga
Benjamin Piršič,53897845,pjtr576,17,2025-01-10,2025-01-10,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,11,14,14,6,6,91,8.0,2,14560,127900.0,image-0d75f947b086a3b1.png,high,True,prev_within_60min,1327248037025677363,report-treninga
Benjamin Piršič,53897845,pjtr576,18,2025-01-17,2025-01-17,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,12,14,14,5,7,92,7.0,2,14560,104200.0,image-947925ad2159daf3.png,high,True,prev_within_60min,1329776040746291200,report-treninga
Benjamin Piršič,53897845,pjtr576,19,2025-01-26,2025-01-26,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,12,14,14,5,7,92,9.0,2,14560,299600.0,image-622ef4aa39438c56.png,high,True,prev_within_60min,1332961827809923124,report-treninga
Benjamin Piršič,53897845,pjtr576,20,2025-01-31,2025-01-31,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,12,14,15,5,7,93,9.0,2,14560,318800.0,image-583d065165cf6fa5.png,high,True,prev_within_60min,1334846729442562148,report-treninga
Benjamin Piršič,53897845,pjtr576,21,2025-02-07,2025-02-07,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,12,14,15,5,7,93,9.0,2,14560,337000.0,image-398f9755c6eaceb4.png,high,True,prev_within_60min,1337388437879128074,report-treninga
Benjamin Piršič,53897845,pjtr576,22,2025-02-14,2025-02-14,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,13,14,15,5,7,94,9.0,2,14560,362500.0,image-a29b3846aef34972.png,high,True,prev_within_60min,1339940872019640423,report-treninga
Benjamin Piršič,53897845,pjtr576,23,2025-02-22,2025-02-22,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,13,15,16,5,7,96,9.0,3,14560,384300.0,image-1d3f999eefe6f187.png,high,True,prev_within_60min,1342840322933264436,report-treninga
Benjamin Piršič,53897845,pjtr576,24,2025-02-28,2025-02-28,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,13,15,16,5,7,96,9.0,3,14560,405700.0,image-0ee1b69302d980d4.png,high,True,prev_within_60min,1344993703445659688,report-treninga
Benjamin Piršič,53897845,pjtr576,25,2025-03-07,2025-03-07,20,211,7,zvezdnik več let,9,8,7,10,9,5,4,13,15,16,5,7,96,8.0,3,14560,278300.0,image-ffe67ef22d86c8d5.png,high,True,prev_within_60min,1347529802328047688,report-treninga
Benjamin Piršič,53897845,pjtr576,26,2025-03-14,2025-03-14,20,211,7,zvezdnik več let,9,8,8,10,9,5,4,14,15,16,5,7,98,9.0,3,14560,468300.0,image-e7a3d103885bf206.png,high,True,prev_within_60min,1350066583845994526,report-treninga
Benjamin Piršič,53897845,pjtr576,27,2025-03-21,2025-03-21,20,211,7,zvezdnik več let,9,8,8,10,9,5,5,15,15,17,5,7,101,8.0,3,14560,338300.0,image-3f858eff5569d9ad.png,high,True,prev_within_60min,1352592248147279872,report-treninga
Benjamin Piršič,53897845,pjtr576,28,2025-03-28,2025-03-28,20,211,7,zvezdnik več let,9,8,8,10,9,5,5,15,15,17,5,7,101,7.0,3,14560,175700.0,image-61cc8af0ab56be70.png,high,True,prev_within_60min,1355125790601121913,report-treninga
Benjamin Piršič,53897845,pjtr576,29,2025-04-04,2025-04-04,21,211,7,zvezdnik vec let,9,8,8,10,9,5,5,15,16,17,5,7,102,7.0,3,34070,170700.0,image-81f52f0c312881f0.png,high,True,prev_within_60min,1357668391015415901,report-treninga
Benjamin Piršič,53897845,pjtr576,30,2025-04-11,2025-04-11,21,211,7,zvezdnik več let,9,8,8,10,9,5,5,15,16,17,5,7,102,8.0,3,34070,310600.0,image-2d45c9eaa99e338b.png,high,True,prev_within_60min,1360198851931275325,report-treninga
Benjamin Piršič,53897845,pjtr576,31,2025-04-18,2025-04-18,21,211,7,zvezdnik več let,9,8,8,10,9,5,5,16,16,17,5,7,103,8.0,3,34070,340100.0,image-3d21f84d4559ceee.png,high,True,prev_within_60min,1362738534485725226,report-treninga
Benjamin Piršič,53897845,pjtr576,32,2025-04-25,2025-04-25,21,211,7,zvezdnik več let,9,8,8,10,10,6,5,16,16,17,5,7,105,8.0,3,34070,661900.0,image-1971fffe44b98413.png,high,True,prev_within_60min,1365271665659088907,report-treninga
Benjamin Piršič,53897845,pjtr576,33,2025-05-04,2025-05-04,21,211,7,zvezdnik več let,9,8,8,10,10,7,5,16,16,17,5,7,106,9.0,3,34070,722000.0,image-552f659da79d6a4b.png,high,True,prev_within_60min,1368519630619934741,report-treninga
Benjamin Piršič,53897845,pjtr576,34,2025-05-09,2025-05-09,21,211,7,zvezdnik več let,9,8,8,10,10,8,5,16,16,17,5,7,107,9.0,3,34070,729800.0,image-6516ae303f013995.png,high,True,prev_within_60min,1370345195027173406,report-treninga
Benjamin Piršič,53897845,pjtr576,35,2025-05-16,2025-05-16,21,211,7,zvezdnik več let,9,8,8,11,10,8,6,16,16,17,5,7,109,8.0,4,34070,455100.0,image-b13f9472fcc58cf5.png,high,True,prev_within_60min,1372882993554657401,report-treninga
Benjamin Piršič,53897845,pjtr576,36,2025-05-23,2025-05-23,21,211,7,zvezdnik več let,9,8,8,11,10,8,6,16,16,17,5,7,109,7.0,4,34070,229300.0,image-3b32d4d7decc9d99.png,high,True,prev_within_60min,1375422092102602772,report-treninga
Benjamin Piršič,53897845,pjtr576,37,2025-05-30,2025-05-30,21,211,7,zvezdnik več let,9,8,8,11,10,8,6,16,16,17,5,7,109,8.0,4,34070,480600.0,image-c6fd83e89863bf7d.png,high,True,prev_within_60min,1377955278552698931,report-treninga
Benjamin Piršič,53897845,pjtr576,38,2025-06-06,2025-06-06,21,211,7,zvezdnik več let,9,8,8,11,10,8,6,16,16,17,5,7,109,8.0,4,34070,579200.0,image-7f82c6da252807ea.png,high,True,prev_within_60min,1380491869112238180,report-treninga
Benjamin Piršič,53897845,pjtr576,39,2025-06-13,2025-06-13,21,211,7,zvezdnik več let,9,8,8,11,10,8,6,17,16,17,5,7,110,8.0,4,34070,496600.0,image-15d65adb298275c4.png,high,True,prev_within_60min,1383031102087762030,report-treninga
Benjamin Piršič,53897845,pjtr576,40,2025-06-20,2025-06-20,21,211,7,zvezdnik več let,9,8,8,11,10,8,6,17,16,17,5,7,110,8.0,4,34070,533300.0,image-8bee0e370c34a8c4.png,high,True,prev_within_60min,1385573662572417065,report-treninga
Benjamin Piršič,53897845,pjtr576,41,2025-06-27,2025-06-27,21,211,7,zvezdnik več let,10,8,8,11,10,8,6,17,16,17,5,7,111,8.0,4,34070,479200.0,image-8ac10a44b57b7d03.png,high,True,prev_within_60min,1388102229029949510,report-treninga
Francis Koštomaj,53897393,alenokc,0,2024-09-27,2024-09-27,18,206,8,superzvezdnik,1,6,7,4,3,2,5,7,4,7,4,2,46,5.0,1,2184,5200.0,image-c1a9e8a5390eeee4.png,high,True,pre_first_report_baseline_week0,1289153480048775249,report-treninga
Francis Koštomaj,53897393,alenokc,1,2024-09-29,2024-09-29,18,206,8,superzvezdnik,2,6,7,4,3,2,6,7,4,7,4,2,48,7.0,1,2184,8200.0,image-0fec82af0e05030c.png,high,True,same_message,1290025182685040641,report-treninga
Francis Koštomaj,53897393,alenokc,2,2024-10-06,2024-10-06,18,206,8,superzvezdnik,2,6,7,5,4,2,6,7,4,7,4,2,50,8.0,1,2184,18400.0,image-dd553ac3a4ba073c.png,high,True,same_message,1292476661241086045,report-treninga
Francis Koštomaj,53897393,alenokc,3,2024-10-12,2024-10-12,18,206,8,superzvezdnik,2,6,7,5,5,2,6,7,4,7,4,3,51,9.0,1,2184,27700.0,image-2ecf4c9718a0d7d1.png,high,True,same_message,1294642751530602529,report-treninga
Francis Koštomaj,53897393,alenokc,4,2024-10-19,2024-10-19,18,206,8,superzvezdnik,3,6,7,6,5,2,6,7,4,7,4,3,53,8.0,1,2184,12900.0,image-20f475c98d75b8eb.png,high,True,same_message,1297127443588583437,report-treninga
Francis Koštomaj,53897393,alenokc,5,2024-10-29,2024-10-29,18,206,8,superzvezdnik,3,6,7,6,6,2,6,7,4,7,4,3,54,8.0,1,2184,25300.0,image-8d29ec12aed6fc21.png,high,True,same_message,1300918955636162620,report-treninga
Francis Koštomaj,53897393,alenokc,6,2024-11-08,2024-11-08,18,206,8,superzvezdnik,3,6,7,6,6,2,7,7,4,7,4,3,55,8.0,1,2184,16100.0,image-5a1b1d16e824c4c3.png,high,True,same_message,1304347576648073277,report-treninga
Francis Koštomaj,53897393,alenokc,10,2024-11-29,2024-11-29,18,206,8,superzvezdnik,3,6,7,7,6,2,7,7,6,7,4,4,58,9.0,1,2184,44300.0,image-38c64729ad3695e1.png,high,True,same_message,1312123237437673482,report-treninga
Francis Koštomaj,53897393,alenokc,11,2024-12-07,2024-12-07,18,206,8,superzvezdnik,3,6,7,7,6,3,7,7,6,8,4,4,60,9.0,1,2184,48600.0,image-7014c8bebae2d2d0.png,high,True,same_message,1314879526203035708,report-treninga
Francis Koštomaj,53897393,alenokc,12,2024-12-15,2024-12-15,18,206,8,superzvezdnik,3,6,7,7,6,3,7,8,6,8,4,4,61,9.0,1,2184,53100.0,image-ba2b8e94aea4ddbf.png,high,True,same_message,1317930358653845516,report-treninga
Francis Koštomaj,53897393,alenokc,14,2024-12-28,2024-12-28,19,206,8,superzvezdnik,3,7,7,7,6,3,7,8,7,9,4,4,64,7.0,1,4354,18100.0,image-074058d4829fb656.png,high,True,same_message,1322506225258074193,report-treninga
Francis Koštomaj,53897393,alenokc,17,2025-01-23,2025-01-23,19,206,8,superzvezdnik,4,7,7,7,7,3,8,9,7,10,4,5,69,8.0,1,4354,39000.0,image-0ddc1aac7e0c4823.png,high,True,same_message,1331873086479274077,report-treninga
Francis Koštomaj,53897393,alenokc,18,2025-01-29,2025-01-29,19,206,8,superzvezdnik,4,7,7,7,7,3,8,9,7,10,4,5,69,8.0,1,4354,48300.0,image-f25c65ea9ac29cea.png,high,True,same_message,1334222617023877150,report-treninga
Francis Koštomaj,53897393,alenokc,19,2025-02-06,2025-02-06,19,206,8,superzvezdnik,4,7,7,7,7,3,9,9,7,10,4,5,70,8.0,1,4354,47100.0,image-dd400924700738c6.png,high,True,same_message,1337057411776643083,report-treninga
Francis Koštomaj,53897393,alenokc,21,2025-02-15,2025-02-15,19,206,8,superzvezdnik,4,7,7,7,7,3,9,9,8,10,4,6,71,8.0,2,4354,64000.0,image-07b2d2484b4a2d16.png,high,True,same_message,1340379816368537652,report-treninga
Francis Koštomaj,53897393,alenokc,25,2025-03-14,2025-03-14,19,206,8,superzvezdnik,5,7,7,7,7,3,11,9,8,10,4,6,74,7.0,2,4354,57700.0,image-582bbf282861f421.png,high,True,same_message_inferred_week,1350115321364611205,report-treninga
Francis Koštomaj,53897393,alenokc,27,2025-03-28,2025-03-28,19,206,8,superzvezdnik,5,7,8,7,7,3,12,9,9,10,4,7,77,8.0,2,4354,130600.0,image-462f6c7d3ca79474.png,high,True,same_message,1355127877565284372,report-treninga
Francis Koštomaj,53897393,alenokc,29,2025-04-11,2025-04-11,20,206,8,superzvezdnik,5,7,8,8,8,3,12,9,9,10,4,7,79,8.0,2,13199,175900.0,image-9108916be55efdf6.png,high,True,same_message,1360237099902566401,report-treninga
Francis Koštomaj,53897393,alenokc,30,2025-04-18,2025-04-18,20,206,8,superzvezdnik,5,7,8,8,8,3,13,9,9,10,4,7,80,,2,13199,230500.0,image0-e4cc1534276665dc.jpg,high,True,same_message,1362738911683547277,report-treninga
Francis Koštomaj,53897393,alenokc,32,2025-05-02,2025-05-02,20,206,8,superzvezdnik,6,7,8,8,8,3,13,11,9,11,4,7,84,9.0,2,13199,275300.0,image-647bb28c3ea78961.png,high,True,same_message,1367824245618511942,report-treninga
Francis Koštomaj,53897393,alenokc,34,2025-05-19,2025-05-19,20,206,8,superzvezdnik,6,7,8,8,8,3,13,12,9,11,4,8,85,8.0,2,13199,263600.0,image-3fcd1b543fa161d6.png,high,True,same_message,1374117614158352576,report-treninga
Francis Koštomaj,53897393,alenokc,35,2025-05-27,2025-05-27,20,206,8,superzvezdnik,6,7,8,8,8,3,13,12,9,11,4,8,85,9.0,2,13199,333300.0,image-7074e8948bb60091.png,high,True,same_message,1376873756495970314,report-treninga
Francis Koštomaj,53897393,alenokc,37,2025-06-10,2025-06-10,20,206,8,superzvezdnik,6,7,8,8,8,4,13,12,9,11,4,8,86,9.0,2,13199,368400.0,image-6cd04887af56c222.png,high,True,same_message,1382024727211802837,report-treninga
Francis Koštomaj,53897393,alenokc,38,2025-06-13,2025-06-13,20,206,8,superzvezdnik,6,7,8,8,8,5,13,12,9,11,4,8,87,8.0,2,13199,269300.0,image-1fa53fe750addd1e.png,high,True,same_message,1383069768948649984,report-treninga
Francis Koštomaj,53897393,alenokc,39,2025-06-21,2025-06-21,20,206,8,superzvezdnik,6,7,8,8,9,6,13,12,9,11,4,8,89,8.0,2,13199,338400.0,image-d006fb9b2e33f2a8.png,high,True,same_message,1385915148895522888,report-treninga
Francis Koštomaj,53897393,alenokc,40,2025-06-27,2025-06-27,20,206,8,superzvezdnik,6,7,8,9,9,6,13,12,9,11,4,9,90,9.0,2,13199,382100.0,image-b304afdd76e3ca0f.png,high,True,same_message,1388112869421351004,report-treninga
Francis Koštomaj,53897393,alenokc,41,2025-07-07,2025-07-07,20,206,8,superzvezdnik,6,7,8,9,9,6,13,12,9,11,4,9,90,9.0,2,13199,393900.0,image-534bd1b927922d29.png,high,True,same_message,1391707278146539572,report-treninga
Francis Koštomaj,53897393,alenokc,42,2025-07-12,2025-07-12,21,206,8,superzvezdnik,6,7,8,9,10,6,13,12,9,11,4,9,91,7.0,2,25608,113400.0,image-191d60d97262549a.png,high,True,same_message,1393517589526872104,report-treninga
Francis Koštomaj,53897393,alenokc,44,2025-07-29,2025-07-29,21,206,8,superzvezdnik,6,7,8,9,10,6,14,13,9,11,4,9,93,8.0,2,25608,363600.0,image-3b7a4b1ed139e7f2.png,high,True,same_message,1399658626725052466,report-treninga
Francis Koštomaj,53897393,alenokc,46,2025-08-08,2025-08-08,21,206,8,superzvezdnik,6,7,8,9,10,6,14,14,9,12,4,9,95,8.0,2,25608,361900.0,image-1679f7663c65854c.png,high,True,same_message,1403341674603876435,report-treninga
Gojc Jalovec,53898036,alenokc,0,2024-09-27,2024-09-27,18,216,7,zvezdnik več let,4,4,4,6,4,7,7,7,7,4,4,6,54,5.0,1,3809,11200.0,image-c1a9e8a5390eeee4.png,high,True,pre_first_report_baseline_week0,1289153480048775249,report-treninga
Gojc Jalovec,53898036,alenokc,1,2024-09-29,2024-09-29,18,216,7,zvezdnik več let,4,4,4,7,5,7,7,7,7,4,4,6,56,6.0,1,3809,13500.0,image-0fec82af0e05030c.png,high,True,same_message,1290025182685040641,report-treninga
Gojc Jalovec,53898036,alenokc,2,2024-10-06,2024-10-06,18,216,7,zvezdnik več let,5,4,4,7,6,7,7,7,7,4,4,6,58,7.0,1,3809,14400.0,image-dd553ac3a4ba073c.png,high,True,same_message,1292476661241086045,report-treninga
Gojc Jalovec,53898036,alenokc,3,2024-10-12,2024-10-12,18,216,7,zvezdnik več let,5,4,4,8,6,7,7,7,7,4,4,6,59,7.0,1,3809,16300.0,image-a1a5db10d614fb36.png,high,True,same_message,1294642751530602529,report-treninga
Gojc Jalovec,53898036,alenokc,4,2024-10-19,2024-10-19,18,216,7,zvezdnik več let,5,4,4,8,7,7,8,7,7,5,4,6,62,8.0,1,3809,27800.0,image-363694c8901f7d19.png,high,True,same_message,1297127443588583437,report-treninga
Gojc Jalovec,53898036,alenokc,5,2024-10-29,2024-10-29,18,216,7,zvezdnik več let,5,4,4,8,7,7,8,7,7,5,4,6,62,9.0,1,3809,56300.0,image-8d29ec12aed6fc21.png,high,True,same_message,1300918955636162620,report-treninga
Gojc Jalovec,53898036,alenokc,6,2024-11-08,2024-11-08,18,216,7,zvezdnik več let,5,4,4,9,8,7,8,7,7,5,4,6,64,9.0,1,3809,58900.0,image-c12a4ef5b4280ee1.png,high,True,same_message,1304347576648073277,report-treninga
Gojc Jalovec,53898036,alenokc,10,2024-11-29,2024-11-29,18,216,7,zvezdnik več let,6,4,4,9,8,7,8,8,10,5,4,7,69,8.0,1,3809,59500.0,image-38c64729ad3695e1.png,high,True,same_message,1312123237437673482,report-treninga
Gojc Jalovec,53898036,alenokc,11,2024-12-07,2024-12-07,18,216,7,zvezdnik več let,6,4,4,9,8,7,8,8,10,6,4,7,70,8.0,1,3809,59000.0,image-7014c8bebae2d2d0.png,high,True,same_message,1314879526203035708,report-treninga
Gojc Jalovec,53898036,alenokc,12,2024-12-15,2024-12-15,18,216,7,zvezdnik več let,6,4,4,9,8,7,8,8,10,7,4,8,71,7.0,1,3809,36900.0,image-ba2b8e94aea4ddbf.png,high,True,same_message,1317930358653845516,report-treninga
Gojc Jalovec,53898036,alenokc,14,2024-12-28,2024-12-28,19,216,7,zvezdnik več let,6,4,4,9,8,7,8,9,11,8,4,8,74,7.0,1,8923,39500.0,image-074058d4829fb656.png,high,True,same_message,1322506225258074193,report-treninga
Gojc Jalovec,53898036,alenokc,17,2025-01-23,2025-01-23,19,216,7,zvezdnik več let,6,4,4,9,8,7,9,10,11,9,4,8,77,9.0,2,8923,188000.0,image-0ddc1aac7e0c4823.png,high,True,same_message,1331873086479274077,report-treninga
Gojc Jalovec,53898036,alenokc,18,2025-01-29,2025-01-29,19,216,7,zvezdnik več let,6,4,4,9,9,7,10,10,11,10,4,9,80,9.0,2,8923,209300.0,image-f25c65ea9ac29cea.png,high,True,same_message,1334222617023877150,report-treninga
Gojc Jalovec,53898036,alenokc,19,2025-02-06,2025-02-06,19,216,7,zvezdnik vec let,7,4,4,9,9,7,11,10,11,10,4,9,82,9.0,2,8923,233600.0,image-dd400924700738c6.png,high,True,same_message,1337057411776643083,report-treninga
Gojc Jalovec,53898036,alenokc,21,2025-02-15,2025-02-15,19,216,7,zvezdnik več let,7,4,4,9,9,7,11,10,12,10,4,9,83,8.0,2,8923,227800.0,image-07b2d2484b4a2d16.png,high,True,same_message,1340379816368537652,report-treninga
Gojc Jalovec,53898036,alenokc,25,2025-03-14,2025-03-14,19,216,7,zvezdnik več let,8,5,5,9,9,7,14,10,12,10,4,10,89,8.0,2,8923,190300.0,image-582bbf282861f421.png,high,True,same_message_inferred_week,1350115321364611205,report-treninga
Gojc Jalovec,53898036,alenokc,27,2025-03-28,2025-03-28,19,216,7,zvezdnik več let,8,5,5,9,9,7,14,11,13,10,4,10,91,7.0,2,8923,198800.0,image-462f6c7d3ca79474.png,high,True,same_message,1355127877565284372,report-treninga
Gojc Jalovec,53898036,alenokc,29,2025-04-11,2025-04-11,20,216,7,zvezdnik več let,8,5,5,10,9,7,15,11,13,10,4,11,93,8.0,2,33044,311300.0,image-9108916be55efdf6.png,high,True,same_message,1360237099902566401,report-treninga
Gojc Jalovec,53898036,alenokc,30,2025-04-18,2025-04-18,20,216,7,zvezdnik več let,9,5,5,10,9,8,15,11,13,10,4,11,95,,2,33044,309800.0,image0-e4cc1534276665dc.jpg,high,True,same_message,1362738911683547277,report-treninga
Gojc Jalovec,53898036,alenokc,32,2025-05-02,2025-05-02,20,216,7,zvezdnik več let,9,5,5,10,9,8,15,12,13,10,4,11,96,9.0,3,33044,739400.0,image-647bb28c3ea78961.png,high,True,same_message,1367824245618511942,report-treninga
Gojc Jalovec,53898036,alenokc,34,2025-05-19,2025-05-19,20,216,7,zvezdnik več let,9,5,5,10,9,8,15,13,13,10,4,11,97,9.0,3,33044,821400.0,image-3fcd1b543fa161d6.png,high,True,same_message,1374117614158352576,report-treninga
Gojc Jalovec,53898036,alenokc,35,2025-05-27,2025-05-27,20,216,7,zvezdnik več let,9,5,5,10,10,8,16,13,13,10,4,12,99,9.0,3,33044,829600.0,image-7074e8948bb60091.png,high,True,same_message,1376873756495970314,report-treninga
Gojc Jalovec,53898036,alenokc,37,2025-06-10,2025-06-10,20,216,7,zvezdnik vec let,9,5,5,10,10,8,16,13,13,10,4,12,99,9.0,3,33044,874000.0,image-6cd04887af56c222.png,high,True,same_message,1382024727211802837,report-treninga
Gojc Jalovec,53898036,alenokc,38,2025-06-13,2025-06-13,20,216,7,zvezdnik več let,9,5,5,10,10,8,16,13,13,10,4,12,99,8.0,3,33044,452500.0,image-1fa53fe750addd1e.png,high,True,same_message,1383069768948649984,report-treninga
Gojc Jalovec,53898036,alenokc,39,2025-06-21,2025-06-21,20,216,7,zvezdnik več let,9,5,5,10,10,8,16,13,13,10,4,12,99,8.0,3,33044,742900.0,image-d006fb9b2e33f2a8.png,high,True,same_message,1385915148895522888,report-treninga
Gojc Jalovec,53898036,alenokc,40,2025-06-27,2025-06-27,20,216,7,zvezdnik več let,9,5,5,10,10,8,16,13,13,10,4,12,99,8.0,3,33044,444900.0,image-b304afdd76e3ca0f.png,high,True,same_message,1388112869421351004,report-treninga
Gojc Jalovec,53898036,alenokc,41,2025-07-07,2025-07-07,20,216,7,zvezdnik več let,9,5,5,10,10,8,16,13,13,10,4,13,99,9.0,3,33044,885100.0,image-534bd1b927922d29.png,high,True,same_message,1391707278146539572,report-treninga
Gojc Jalovec,53898036,alenokc,42,2025-07-12,2025-07-12,21,216,7,zvezdnik več let,9,5,5,10,10,8,16,13,13,10,4,13,99,7.0,3,52685,251200.0,image-191d60d97262549a.png,high,True,same_message,1393517589526872104,report-treninga
Gojc Jalovec,53898036,alenokc,44,2025-07-29,2025-07-29,21,216,7,zvezdnik več let,9,5,5,10,10,8,16,13,13,10,4,13,99,9.0,3,52685,932700.0,image-3b7a4b1ed139e7f2.png,high,True,same_message,1399658626725052466,report-treninga
Gojc Jalovec,53898036,alenokc,46,2025-08-08,2025-08-08,21,216,7,zvezdnik več let,9,5,5,10,10,8,16,13,13,10,4,13,99,8.0,4,52685,512800.0,image-1679f7663c65854c.png,high,True,same_message,1403341674603876435,report-treninga
Goran Pokorn,53897731,alenokc,0,2024-09-27,2024-09-27,18,206,8,superzvezdnik,3,2,2,2,2,7,7,6,5,4,1,4,40,6.0,1,2658,6700.0,image-c1a9e8a5390eeee4.png,high,True,pre_first_report_baseline_week0,1289153480048775249,report-treninga
Goran Pokorn,53897731,alenokc,1,2024-09-29,2024-09-29,18,206,8,superzvezdnik,3,2,2,2,2,7,7,6,5,4,1,4,40,5.0,1,2658,5300.0,image-0fec82af0e05030c.png,high,True,same_message,1290025182685040641,report-treninga
Goran Pokorn,53897731,alenokc,2,2024-10-06,2024-10-06,18,206,8,superzvezdnik,3,2,2,2,2,7,8,6,5,4,1,4,41,6.0,1,2658,6500.0,image-dd553ac3a4ba073c.png,high,True,same_message,1292476661241086045,report-treninga
Goran Pokorn,53897731,alenokc,3,2024-10-12,2024-10-12,18,206,8,superzvezdnik,3,2,2,3,3,7,8,6,5,4,1,4,43,6.0,1,2658,7600.0,image-2ecf4c9718a0d7d1.png,high,True,same_message,1294642751530602529,report-treninga
